first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,target,address,postcode,state,country,property_valuation
Callie,Coltart,F,12,1955-03-29,missing,Financial Services,Mass Customer,N,Yes,20.0,0,1 Wayridge Park,4301,QLD,Australia,1
Bartholomew,Gowdy,M,68,1985-04-12,missing,IT,Mass Customer,N,Yes,7.0,0,10369 Sunbrook Way,4051,QLD,Australia,8
Rozanna,Chartman,F,93,1989-03-19,Financial Advisor,Financial Services,High Net Worth,N,Yes,8.0,0,95 Meadow Valley Plaza,2203,NSW,Australia,9
Sybil,Scramage,F,84,1988-02-22,Desktop Support Technician,Property,High Net Worth,N,No,22.0,0,14 Pennsylvania Alley,2225,NSW,Australia,10
Forest,Knowling,M,86,1995-09-26,Executive Secretary,Manufacturing,Mass Customer,N,No,3.0,0,9 Cascade Junction,2016,NSW,Australia,12
Trevor,Itschakov,M,31,1978-09-10,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15.0,0,077 Clemons Road,2203,NSW,Australia,11
Olvan,Loadwick,M,24,1977-01-30,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13.0,1,3 Buena Vista Crossing,2444,NSW,Australia,6
Jamie,Gildersleeve,F,6,1969-10-05,Recruiting Manager,Retail,Affluent Customer,N,Yes,10.0,0,83007 Bartillon Lane,2830,NSW,Australia,4
Reynolds,Vreede,M,15,1954-10-25,Quality Engineer,Property,Affluent Customer,N,Yes,13.0,0,542 Hayes Plaza,2750,NSW,Australia,9
Page,Farthin,M,69,1976-03-21,Structural Engineer,Manufacturing,Mass Customer,N,Yes,20.0,0,0 Debs Lane,3204,VIC,Australia,7
Danella,Chevers,F,50,1956-07-28,missing,Manufacturing,Mass Customer,N,No,14.0,0,23 Clyde Gallagher Alley,3840,VIC,Australia,1
Dael,Glentz,F,40,1966-12-02,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0,0,75642 Kinsman Terrace,4014,QLD,Australia,8
Tyson,Pearcy,M,59,1980-08-05,missing,missing,Mass Customer,N,No,16.0,0,9 Swallow Way,4115,QLD,Australia,7
Dita,Darlison,F,0,1997-02-26,Safety Technician III,Health,Mass Customer,N,Yes,1.0,0,39 Badeau Court,2572,NSW,Australia,8
Micheil,Pockey,M,50,1978-08-13,Paralegal,Financial Services,Mass Customer,N,No,12.0,0,0 Summit Trail,2287,NSW,Australia,5
Douglas,Wrout,M,54,1985-02-24,missing,missing,Affluent Customer,N,Yes,11.0,0,5108 Springview Circle,2128,NSW,Australia,7
Papageno,Beare,M,77,1985-11-16,Actuary,Financial Services,Affluent Customer,N,Yes,16.0,0,4362 Morningstar Place,4869,QLD,Australia,2
Linnea,Jeacop,F,4,1997-09-01,VP Sales,Financial Services,Affluent Customer,N,Yes,5.0,0,99 Alpine Lane,3064,VIC,Australia,7
Gillian,Scrimshire,F,91,1988-05-11,Tax Accountant,IT,Mass Customer,N,No,12.0,0,39 Lindbergh Drive,2170,NSW,Australia,8
Antonin,Gleaves,M,14,1978-08-24,Sales Representative,Retail,Affluent Customer,N,Yes,7.0,1,13392 Emmet Parkway,2171,NSW,Australia,9
Thurston,McKennan,M,6,1989-08-09,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,0,526 Schiller Road,4157,QLD,Australia,7
Gennifer,Baily,F,9,1981-07-31,Human Resources Manager,Financial Services,Mass Customer,N,No,8.0,0,677 Golden Leaf Junction,4054,QLD,Australia,6
Hubie,Bottoner,M,94,1968-01-21,Accountant III,Health,Mass Customer,N,Yes,11.0,0,59901 Bartelt Terrace,4069,QLD,Australia,9
Teressa,Tague,F,92,1980-09-26,Marketing Assistant,missing,Affluent Customer,N,Yes,6.0,0,3 Cordelia Place,3018,VIC,Australia,9
Melantha,Pickburn,F,45,1968-08-06,Social Worker,Health,Affluent Customer,N,No,4.0,1,282 Esker Crossing,3150,VIC,Australia,10
Violetta,Bucksey,F,66,1992-11-30,Senior Editor,Financial Services,Affluent Customer,N,Yes,7.0,0,724 West Park,2112,NSW,Australia,11
Shirleen,Shelsher,F,16,1977-12-01,Account Representative IV,Retail,High Net Worth,N,Yes,20.0,0,942 Elmside Street,2763,NSW,Australia,8
Dew,Lavrinov,M,72,1988-04-12,Financial Advisor,Financial Services,Mass Customer,N,No,3.0,1,11 Manufacturers Junction,2170,NSW,Australia,8
Jocelyne,Darben,F,22,1964-03-02,Web Developer I,Financial Services,Mass Customer,N,Yes,12.0,0,03 Ohio Lane,3081,VIC,Australia,9
Mead,Corkell,M,77,1971-06-16,Research Nurse,Health,Affluent Customer,N,Yes,14.0,1,19 Del Mar Avenue,3058,VIC,Australia,8
Megen,Lorenc,F,41,1975-11-06,Social Worker,Health,Mass Customer,N,Yes,18.0,1,01209 Southridge Hill,2216,NSW,Australia,8
Shirline,Amar,F,9,1966-04-11,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,0,4903 Hoepker Terrace,3500,VIC,Australia,3
Margette,Vidyapin,F,52,1977-11-01,Web Designer II,Manufacturing,Mass Customer,N,No,9.0,1,149 Browning Terrace,2343,NSW,Australia,2
Agatha,Vowden,F,6,1985-09-10,missing,IT,Mass Customer,N,Yes,14.0,0,48948 Little Fleur Alley,3134,VIC,Australia,7
Barclay,Gricks,M,59,1965-02-19,Recruiter,Argiculture,High Net Worth,N,Yes,5.0,0,4 Rieder Drive,3064,VIC,Australia,5
Ilysa,Palle,F,80,1973-11-04,VP Product Management,missing,Mass Customer,N,Yes,18.0,1,7 Sunbrook Terrace,2200,NSW,Australia,9
Dominga,Planke,F,29,1988-01-09,Cost Accountant,Financial Services,Mass Customer,N,No,2.0,0,28905 Hallows Avenue,2320,NSW,Australia,5
Danella,Lines,F,15,1965-01-26,missing,Health,Mass Customer,N,No,10.0,0,9677 Hagan Lane,3212,VIC,Australia,3
Clem,Fosdick,F,36,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,N,No,3.0,0,07526 Union Lane,3377,VIC,Australia,1
Ailsun,Hawlgarth,F,95,1970-09-30,Senior Editor,Retail,Mass Customer,N,Yes,11.0,0,53245 Mesta Street,3207,VIC,Australia,6
Jeno,Brimming,M,61,1964-09-06,Nurse Practicioner,missing,Mass Customer,N,Yes,5.0,1,2 Elka Trail,2770,NSW,Australia,8
Laverna,Shiril,F,0,1992-06-27,missing,Manufacturing,High Net Worth,N,No,4.0,0,4672 Morningstar Circle,2760,NSW,Australia,7
Thorndike,Glossop,M,60,1986-05-18,Programmer Analyst II,Manufacturing,Mass Customer,N,Yes,3.0,1,3140 Hudson Road,3130,VIC,Australia,5
Lynna,Revens,F,9,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,0,441 Superior Junction,2320,NSW,Australia,6
Preston,Tinkham,M,68,2001-06-29,Actuary,Financial Services,Mass Customer,N,Yes,1.0,0,1 Elgar Street,2010,NSW,Australia,9
Jenilee,Lonsbrough,F,44,1969-08-11,Statistician IV,Retail,Mass Customer,N,No,10.0,0,46 Independence Parkway,3065,VIC,Australia,12
Malvin,Burchill,M,27,1961-08-26,missing,Property,Mass Customer,N,Yes,15.0,0,453 Gina Avenue,3141,VIC,Australia,8
Sharia,Allkins,F,29,1976-11-29,Internal Auditor,Property,Mass Customer,N,No,22.0,0,32 Banding Center,2141,NSW,Australia,9
Molli,Hagergham,F,16,2001-04-01,Budget/Accounting Analyst IV,missing,High Net Worth,N,Yes,1.0,0,5636 Glendale Point,2769,NSW,Australia,10
Lillian,Crookall,F,51,1953-09-10,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,11.0,0,64 Village Green Pass,2048,NSW,Australia,9
Mandel,Hellyar,M,42,1986-01-18,Junior Executive,Property,High Net Worth,N,Yes,18.0,0,46100 Jay Place,4075,QLD,Australia,6
Emery,Carlett,M,50,1954-10-30,missing,Health,Mass Customer,N,No,19.0,1,69490 Orin Trail,3029,VIC,Australia,5
Denys,Dumingos,F,87,1989-11-25,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14.0,1,515 Warrior Pass,4226,QLD,Australia,9
Agata,Inglesent,F,33,1987-02-28,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,6.0,0,6137 Scoville Center,2120,NSW,Australia,10
Frazier,Streak,M,82,1956-03-08,Software Test Engineer I,missing,Affluent Customer,N,No,7.0,0,01 Vernon Court,4500,QLD,Australia,4
Clyve,Starmont,M,63,1977-12-04,Executive Secretary,Manufacturing,Affluent Customer,N,No,14.0,0,4 American Ash Circle,2211,NSW,Australia,10
Tristam,Gutcher,M,44,1979-03-01,Engineer I,Manufacturing,Affluent Customer,N,Yes,16.0,1,68 Roth Crossing,2295,NSW,Australia,8
Fairlie,Alasdair,M,13,1985-01-23,Human Resources Assistant III,Property,Affluent Customer,N,No,11.0,0,859 Harbort Alley,2099,NSW,Australia,11
Rebecca,Shaughnessy,F,83,1981-05-14,Professor,missing,Mass Customer,N,No,3.0,1,99216 Oakridge Hill,3124,VIC,Australia,12
Weidar,Antognazzi,M,98,1971-04-20,Budget/Accounting Analyst IV,Property,Mass Customer,N,No,7.0,0,82010 Lakewood Center,2770,NSW,Australia,6
Lombard,Essame,M,41,1995-06-11,Assistant Media Planner,Entertainment,Affluent Customer,N,No,7.0,0,643 Clyde Gallagher Road,3107,VIC,Australia,10
Tammara,Twigley,F,28,1971-05-22,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,19.0,0,6970 Almo Court,2049,NSW,Australia,9
Loise,Mulvany,F,73,1962-04-30,Web Developer II,missing,Mass Customer,N,No,15.0,1,9 Springview Terrace,3121,VIC,Australia,10
Shelli,Wilkennson,F,17,1973-07-15,missing,Financial Services,High Net Worth,N,No,14.0,0,46631 School Road,2099,NSW,Australia,11
Philippine,Maycey,F,37,1998-12-14,missing,Health,High Net Worth,N,Yes,4.0,0,54 Green Point,3015,VIC,Australia,10
Juditha,Cufley,F,2,1979-06-11,Electrical Engineer,Manufacturing,High Net Worth,N,No,11.0,0,28014 Kings Park,2300,NSW,Australia,8
Bjorn,Simioli,M,39,1958-12-19,Computer Systems Analyst II,Manufacturing,High Net Worth,N,No,9.0,0,8612 Kennedy Alley,3149,VIC,Australia,10
Starlin,Aysh,F,16,1968-01-22,Programmer Analyst I,Health,Mass Customer,N,Yes,11.0,0,82 Vermont Street,2021,NSW,Australia,12
Tedmund,Plumm,M,9,1976-09-25,Recruiter,Telecommunications,Mass Customer,N,Yes,9.0,1,92610 Sutherland Place,3140,VIC,Australia,8
Cy,Braim,M,60,1999-11-26,missing,IT,Mass Customer,N,Yes,3.0,0,2038 Esker Road,2650,NSW,Australia,4
Timmie,Ubanks,M,33,1980-05-04,missing,Retail,Affluent Customer,N,No,9.0,0,33 Norway Maple Street,2760,NSW,Australia,7
Deloria,missing,F,30,1997-07-01,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2.0,0,72297 Sutherland Junction,2560,NSW,Australia,8
Matilda,Yellowley,F,80,1963-11-14,Clinical Specialist,Health,Mass Customer,N,No,16.0,1,7827 Spohn Court,2093,NSW,Australia,9
Caitrin,MacTavish,F,81,1987-12-04,missing,Retail,Mass Customer,N,No,10.0,1,77 Gulseth Lane,3181,VIC,Australia,8
Lydie,Scholfield,F,14,1977-03-01,Payment Adjustment Coordinator,Retail,High Net Worth,N,No,21.0,0,50469 Shelley Avenue,4350,QLD,Australia,8
Jaime,Dikelin,F,12,1977-06-07,Assistant Media Planner,Entertainment,Mass Customer,N,No,10.0,1,9695 Northland Pass,2450,NSW,Australia,7
Wallie,Baitman,M,63,1992-09-04,Recruiter,Manufacturing,Mass Customer,N,Yes,9.0,0,3619 Elgar Terrace,3337,VIC,Australia,3
Bibby,Carnson,F,19,1963-01-31,Recruiting Manager,missing,Mass Customer,N,No,16.0,1,7 Buhler Drive,2142,NSW,Australia,7
Olimpia,Traynor,F,80,1968-08-12,missing,Health,Mass Customer,N,No,6.0,0,4589 Lien Terrace,2068,NSW,Australia,12
Lorain,Danforth,F,42,1968-04-20,Recruiter,Financial Services,Affluent Customer,N,Yes,5.0,0,37 Darwin Circle,2282,NSW,Australia,8
Amie,Felgate,F,98,1975-11-22,missing,Financial Services,Mass Customer,N,Yes,13.0,1,20 Carberry Circle,2165,NSW,Australia,7
Benni,Ilem,F,1,1974-06-16,Staff Accountant III,missing,Mass Customer,N,No,11.0,1,082 Twin Pines Avenue,4270,QLD,Australia,7
Bryana,Lindell,F,66,1970-08-15,Nurse,Property,Mass Customer,N,No,14.0,0,1946 Golf Course Hill,3156,VIC,Australia,10
Noreen,Matelaitis,F,50,1976-03-21,Occupational Therapist,Health,Mass Customer,N,No,12.0,1,48418 Crescent Oaks Court,2770,NSW,Australia,9
Callie,Garthshore,F,42,1967-01-17,Analyst Programmer,Property,Mass Customer,N,Yes,13.0,0,9 Steensland Center,3103,VIC,Australia,12
Palm,Bartoszek,M,65,1994-03-27,missing,missing,High Net Worth,N,Yes,2.0,0,5 Golf Course Street,2300,NSW,Australia,8
Andie,Shorto,F,74,1972-10-13,Director of Sales,missing,Mass Customer,N,Yes,5.0,1,70 Shopko Drive,2487,NSW,Australia,9
Ulberto,Haking,M,36,1975-12-17,Programmer IV,Entertainment,Affluent Customer,N,Yes,16.0,1,11035 Toban Lane,2770,NSW,Australia,8
Clarinda,Noen,F,20,1971-07-22,Biostatistician I,Property,High Net Worth,N,Yes,14.0,0,35 Eastwood Plaza,3163,VIC,Australia,9
Clarence,Flook,M,65,1985-10-21,Executive Secretary,Retail,High Net Worth,N,Yes,7.0,1,52 Ruskin Pass,2089,NSW,Australia,10
Vikky,Dyde,U,49,1970-01-01,Project Manager,IT,High Net Worth,N,Yes,0.0,0,3306 Bartelt Alley,2323,NSW,Australia,4
Kim,Tineman,F,81,1975-09-13,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,17.0,0,9179 Esker Park,2155,NSW,Australia,10
Milissent,Deinert,F,53,1976-09-25,Marketing Manager,Financial Services,Mass Customer,N,Yes,13.0,1,57 Village Green Center,2077,NSW,Australia,10
Alanna,Geram,F,9,1957-04-05,Biostatistician I,Manufacturing,Mass Customer,N,Yes,17.0,0,352 Roth Street,4300,QLD,Australia,6
Benedicto,Radki,M,4,2002-01-09,Recruiting Manager,missing,Mass Customer,N,Yes,1.0,0,0555 Tomscot Plaza,2044,NSW,Australia,10
Brandais,Goodlad,F,98,1994-02-04,Assistant Professor,Argiculture,High Net Worth,N,No,5.0,1,3519 Schurz Alley,4034,QLD,Australia,7
Charity,Robken,F,13,1995-10-02,Physical Therapy Assistant,missing,Mass Customer,N,No,1.0,1,221 Autumn Leaf Trail,2564,NSW,Australia,7
Cecelia,Franzini,F,4,1974-12-24,VP Quality Control,Financial Services,Mass Customer,N,Yes,4.0,1,12689 Logan Terrace,4154,QLD,Australia,9
Normand,Pattillo,M,46,1987-12-23,Cost Accountant,Financial Services,Mass Customer,N,No,10.0,0,4623 Anniversary Terrace,2031,NSW,Australia,10
Alisander,Fetherstone,M,90,1965-03-26,Internal Auditor,Manufacturing,Mass Customer,N,No,16.0,0,69 Dexter Parkway,2460,NSW,Australia,3
Mariejeanne,Laise,F,36,1974-12-26,Analog Circuit Design manager,IT,Mass Customer,N,No,21.0,0,3 Vermont Junction,3757,VIC,Australia,6
Lila,Eyeington,F,11,1997-12-14,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,1,6804 Red Cloud Parkway,2099,NSW,Australia,9
Ky,Stredder,M,10,1995-06-26,missing,Health,High Net Worth,N,No,7.0,0,6 Haas Park,2750,NSW,Australia,7
Lem,Meegan,M,53,1955-10-19,Sales Associate,missing,High Net Worth,N,No,12.0,0,72 Ludington Circle,2770,NSW,Australia,6
Corina,Thurlbeck,F,20,1972-05-21,Technical Writer,Retail,High Net Worth,N,No,10.0,0,558 Grayhawk Circle,2086,NSW,Australia,10
Gavra,Woolvin,F,19,2001-01-16,missing,Manufacturing,Affluent Customer,N,No,2.0,0,04470 Mcguire Trail,2070,NSW,Australia,9
Aldis,Chazerand,M,99,1957-12-26,missing,missing,Mass Customer,N,No,11.0,0,10434 Melby Pass,2200,NSW,Australia,7
Hubie,Keld,M,49,1978-03-20,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15.0,0,60717 Farmco Center,2047,NSW,Australia,12
Tabbi,Tyght,F,52,1974-02-17,Assistant Professor,Health,Affluent Customer,N,Yes,17.0,1,78814 Sundown Drive,4810,QLD,Australia,8
Elvina,Saiger,F,59,1981-06-25,Cost Accountant,Financial Services,Mass Customer,N,No,13.0,0,62293 Raven Parkway,2486,NSW,Australia,8
Delores,Ashcroft,F,97,1977-12-28,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,18.0,1,08 Monterey Avenue,3043,VIC,Australia,7
Keven,Leahair,M,71,1998-10-23,Financial Analyst,Financial Services,High Net Worth,N,No,2.0,0,2241 Bonner Trail,4221,QLD,Australia,9
Swen,McGarahan,M,68,1981-01-29,General Manager,Retail,High Net Worth,N,No,10.0,0,7 Bartillon Junction,2044,NSW,Australia,10
Vaughan,Frank,M,59,1967-11-01,Senior Sales Associate,Property,Affluent Customer,N,Yes,18.0,1,463 Bultman Crossing,4211,QLD,Australia,5
Sauveur,Skeel,M,73,1985-10-31,Analog Circuit Design manager,Property,Mass Customer,N,Yes,9.0,0,12574 Truax Alley,2316,NSW,Australia,6
Tatum,Askem,F,62,1974-04-09,Executive Secretary,Argiculture,Mass Customer,N,Yes,5.0,1,77433 Sunfield Court,3179,VIC,Australia,9
Ingra,Kelby,M,43,1967-11-15,Legal Assistant,Health,Mass Customer,N,No,7.0,1,8647 La Follette Court,2067,NSW,Australia,9
Ezra,Steffan,M,71,1962-09-27,Associate Professor,Health,Affluent Customer,N,Yes,11.0,0,8750 Corben Trail,2089,NSW,Australia,11
Claudia,Doog,F,62,1986-04-26,Chief Design Engineer,Manufacturing,Mass Customer,N,No,9.0,0,8250 Johnson Point,4115,QLD,Australia,3
Ulick,Bruty,M,84,1995-05-19,Paralegal,Financial Services,Mass Customer,N,Yes,2.0,1,4 Vahlen Alley,2756,NSW,Australia,8
Karola,Conneely,F,99,1962-01-06,Assistant Professor,missing,Mass Customer,N,No,15.0,1,8369 Golf Court,2777,NSW,Australia,9
Minnie,Rolley,F,70,1969-07-03,Compensation Analyst,Financial Services,Mass Customer,N,Yes,4.0,1,17 Sachs Street,2761,NSW,Australia,8
Lulu,Watkiss,F,39,1961-08-08,Nurse Practicioner,missing,Mass Customer,N,No,14.0,1,53683 Arapahoe Parkway,2121,NSW,Australia,11
Gardiner,Spehr,M,42,1974-02-24,Speech Pathologist,Financial Services,High Net Worth,N,Yes,18.0,1,177 Forest Run Crossing,2046,NSW,Australia,10
Hamel,Crosser,M,37,1962-05-23,Project Manager,IT,High Net Worth,N,Yes,16.0,0,5674 Superior Point,2528,NSW,Australia,7
Ximenes,Patmore,M,55,1986-04-01,Assistant Professor,missing,Mass Customer,N,Yes,8.0,0,37595 Packers Terrace,3064,VIC,Australia,5
Nevile,Ecclesall,M,64,1959-05-17,Speech Pathologist,missing,Affluent Customer,N,Yes,20.0,1,63 Bayside Center,2018,NSW,Australia,11
Renae,Ughetti,F,5,1987-02-22,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,12.0,1,32 Calypso Park,2481,NSW,Australia,11
Paulie,Wolffers,M,59,1965-05-09,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,0,4 Ilene Street,2145,NSW,Australia,7
Erik,Pothecary,M,84,1980-09-23,Analog Circuit Design manager,missing,Mass Customer,N,No,11.0,0,289 Lerdahl Terrace,2763,NSW,Australia,8
Gilburt,missing,M,91,1977-04-19,Geologist III,Financial Services,Mass Customer,N,Yes,22.0,1,666 Holy Cross Parkway,4818,QLD,Australia,4
Lind,Mc Ilory,F,85,1967-03-15,Librarian,Entertainment,Mass Customer,N,Yes,5.0,0,5 Forster Center,2075,NSW,Australia,9
Chryste,Deaville,F,5,1970-03-25,Financial Advisor,Financial Services,Mass Customer,N,Yes,12.0,0,2072 Fremont Parkway,3082,VIC,Australia,4
Kimbra,Gerraty,F,94,1962-04-14,Assistant Professor,Manufacturing,Affluent Customer,N,No,5.0,0,17 Dapin Avenue,3189,VIC,Australia,10
Tiertza,Hilldrop,F,81,1965-06-05,VP Sales,missing,Affluent Customer,N,Yes,5.0,0,552 Talisman Circle,2250,NSW,Australia,7
Leora,Sanderson,F,13,1990-03-21,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4.0,0,75717 Bartillon Road,2880,NSW,Australia,1
Cyrille,Figliovanni,M,29,1986-05-30,Occupational Therapist,Health,Mass Customer,N,Yes,18.0,0,0 Caliangt Pass,2530,NSW,Australia,7
Banky,Baudichon,M,77,1995-06-11,missing,Manufacturing,Mass Customer,N,Yes,6.0,1,848 Cascade Alley,4301,QLD,Australia,3
Stacia,Gritsaev,F,57,1974-12-31,Human Resources Manager,Financial Services,Mass Customer,N,Yes,7.0,0,59231 Claremont Place,2170,NSW,Australia,9
Avery,Adamov,M,47,1977-09-20,Operator,Manufacturing,Affluent Customer,N,Yes,9.0,0,493 Calypso Center,2170,NSW,Australia,8
Freddi,Arrington,F,26,1977-06-30,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11.0,1,25 Schlimgen Terrace,2211,NSW,Australia,9
Emily,Shackel,F,34,1964-05-18,Account Representative I,missing,Mass Customer,N,No,14.0,0,38 Thompson Plaza,2452,NSW,Australia,5
Ivory,MacKnocker,F,93,1992-07-02,GIS Technical Architect,Retail,Mass Customer,N,Yes,4.0,0,72850 Lotheville Junction,2480,NSW,Australia,4
Erik,missing,M,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,N,No,8.0,1,0 Lakeland Pass,3195,VIC,Australia,10
Tiffy,Feenan,F,42,1955-09-21,Social Worker,Health,Affluent Customer,N,Yes,11.0,0,8188 Fuller Hill,3175,VIC,Australia,8
Jayme,Rowthorn,F,31,1979-09-05,Associate Professor,Entertainment,High Net Worth,N,No,6.0,1,6815 South Junction,3198,VIC,Australia,9
Drucill,Petrus,F,15,1962-12-17,Registered Nurse,Health,Mass Customer,N,Yes,12.0,1,46418 Hauk Pass,3184,VIC,Australia,10
Janenna,Knowlman,F,55,1968-04-26,Assistant Media Planner,Entertainment,Mass Customer,N,No,11.0,0,3 Nancy Circle,3106,VIC,Australia,10
Tobit,missing,M,60,1976-08-18,missing,missing,High Net Worth,N,No,4.0,1,7916 Clyde Gallagher Place,2075,NSW,Australia,11
Padraic,Bonnar,M,44,1955-07-11,VP Quality Control,IT,Affluent Customer,N,Yes,14.0,0,24913 Twin Pines Terrace,3350,VIC,Australia,5
Jessamine,Brazear,F,76,1982-11-06,Health Coach IV,Health,Affluent Customer,N,Yes,11.0,1,3 Barnett Way,2763,NSW,Australia,9
Enrichetta,Broadberry,F,32,1975-06-02,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17.0,1,928 Laurel Circle,4868,QLD,Australia,4
Lauren,Adolfson,M,23,1969-08-03,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,1,2 Blue Bill Park Lane,4220,QLD,Australia,8
Siegfried,Hulmes,M,21,1976-07-11,missing,Manufacturing,Affluent Customer,N,No,18.0,0,937 Sloan Center,4118,QLD,Australia,6
Elli,missing,F,58,1989-02-15,missing,Financial Services,Mass Customer,N,Yes,5.0,1,66 Arrowood Court,4551,QLD,Australia,8
Rustin,missing,M,47,1964-10-31,Safety Technician I,Financial Services,High Net Worth,N,Yes,8.0,0,11 Glendale Court,4121,QLD,Australia,9
Casar,Ritchley,U,0,1970-01-01,Business Systems Development Analyst,IT,Mass Customer,N,Yes,0.0,0,7066 Sunbrook Terrace,2299,NSW,Australia,8
Astrid,Mac Giolla Pheadair,F,15,1976-04-12,missing,Financial Services,Mass Customer,N,No,7.0,0,210 Prairie Rose Hill,4060,QLD,Australia,9
Wallache,Tatlow,M,34,1981-12-10,Sales Associate,Manufacturing,Affluent Customer,N,Yes,10.0,0,2 Jackson Way,4210,QLD,Australia,4
Julie,Kennagh,F,46,1971-11-30,Teacher,missing,Affluent Customer,N,Yes,4.0,1,3957 American Ash Plaza,2440,NSW,Australia,2
Fina,McLaughlin,F,79,1988-01-26,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,6.0,0,90 Nobel Way,3166,VIC,Australia,10
Henderson,Sloey,M,36,1978-05-02,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,19.0,0,00 Heath Road,2259,NSW,Australia,8
Jonie,Bickerstasse,F,27,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,0,970 Randy Crossing,4005,QLD,Australia,12
Yard,Spellman,M,49,1960-09-08,VP Sales,Manufacturing,Affluent Customer,N,Yes,14.0,0,723 Center Court,3933,VIC,Australia,11
Cedric,Layzell,M,92,1992-12-27,Office Assistant I,missing,Mass Customer,N,No,5.0,0,423 Golf Point,2044,NSW,Australia,10
Winny,Cakes,M,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,1,415 Walton Lane,4883,QLD,Australia,3
Goddard,Benthall,M,46,1997-07-25,Assistant Media Planner,Entertainment,Mass Customer,N,No,3.0,1,51 Bay Junction,2081,NSW,Australia,10
Efren,Twiddell,M,61,1979-01-27,Executive Secretary,IT,Mass Customer,N,Yes,6.0,0,16673 Pawling Point,4702,QLD,Australia,5
Bradly,Deboick,M,4,1985-04-18,Account Representative I,IT,Mass Customer,N,No,17.0,1,2875 Anhalt Court,4570,QLD,Australia,3
